ID,evalid,plt_cn,lat,lon,fia_landuse,fia_lu_abbr,spcd,common_name,scientific_name,count_sapling,count_tree,biomass_sapling,biomass_tree,carbon_sapling,carbon_tree,basalarea_sapling_sqft,basalarea_tree_sqft,basalarea_sapling_sfpa,basalarea_tree_sfpa
476,Austin2017Curr,4.39638E+14,30.418189,-97.835858,1,Forest,838,live oak,Quercus virginiana ,0,10,0,10887.19575,0,5443.597875,0,15.39958716,0,92.67542831
477,Austin2017Curr,4.39638E+14,30.418189,-97.835858,1,Forest,973,cedar elm,Ulmus crassifolia ,0,1,0,373.0269672,0,186.5134836,0,0.62442846,0,3.757839374
478,Austin2017Curr,4.39638E+14,30.320131,-97.725379,300,Developed,404,pecan,Carya illinoinensis ,0,3,0,3157.546057,0,1578.773029,0,3.7389897,0,22.50141308
479,Austin2017Curr,4.39638E+14,30.320131,-97.725379,300,Developed,682,red mulberry,Morus rubra ,0,1,0,47.03437288,0,23.51718644,0,0.1649835,0,0.992878339
480,Austin2017Curr,4.39638E+14,30.238599,-97.761852,300,Developed,461,sugarberry,Celtis laevigata ,0,2,0,513.9270157,0,256.9635078,0,1.15390278,0,6.944240339
481,Austin2017Curr,4.39638E+14,30.238599,-97.761852,300,Developed,7578,glossy privet,Ligustrum lucidum ,0,2,0,3640.901189,0,1820.450595,0,8.955468,0,53.89442093
483,Austin2017Curr,4.39638E+14,30.369233,-97.747849,300,Developed,549,Texas ash,Fraxinus texensis ,0,3,0,781.6723222,0,390.8361611,0,1.33693902,0,8.045760903
484,Austin2017Curr,4.39638E+14,30.369233,-97.747849,300,Developed,7532,crapemyrtle,Lagerstroemia indica ,0,3,0,176.7487777,0,88.37438886,0,0.81771822,0,4.921066097
485,Austin2017Curr,4.39638E+14,30.369233,-97.747849,300,Developed,993,chinaberry,Melia azedarach ,0,1,0,161.5165665,0,80.75828326,0,0.29866104,0,1.797355962
486,Austin2017Curr,4.39638E+14,30.369233,-97.747849,300,Developed,6696,cherry laurel,Prunus laurocerasus ,2,0,8.690662425,0,4.345331212,0,0.02623374,0,1.966619729,0
487,Austin2017Curr,4.39638E+14,30.369233,-97.747849,300,Developed,838,live oak,Quercus virginiana ,0,3,0,2214.466747,0,1107.233374,0,3.20106168,0,19.26413735
488,Austin2017Curr,4.39638E+14,30.369233,-97.747849,300,Developed,973,cedar elm,Ulmus crassifolia ,0,5,0,2383.531284,0,1191.765642,0,3.44703708,0,20.7444287
489,Austin2017Curr,4.39638E+14,30.150546,-97.798535,300,Developed,461,sugarberry,Celtis laevigata ,0,1,0,70.77301872,0,35.38650936,0,0.20294334,0,1.221322413
490,Austin2017Curr,4.39638E+14,30.150546,-97.798535,300,Developed,61,Ashe juniper,Juniperus ashei ,0,1,0,66.44006042,0,33.22003021,0,0.35783694,0,2.153479268
491,Austin2017Curr,4.39638E+14,30.150546,-97.798535,300,Developed,838,live oak,Quercus virginiana ,0,3,0,4655.827622,0,2327.913811,0,9.12094236,0,54.89025329
492,Austin2017Curr,4.39638E+14,30.455052,-97.781299,300,Developed,838,live oak,Quercus virginiana ,0,5,0,2441.302831,0,1220.651415,0,3.46530798,0,20.85438382
493,Austin2017Curr,4.39638E+14,30.455052,-97.781299,300,Developed,973,cedar elm,Ulmus crassifolia ,0,2,0,2274.370867,0,1137.185434,0,2.22970428,0,13.41846356
494,Austin2017Curr,4.39638E+14,30.410325,-97.764656,300,Developed,7532,crapemyrtle,Lagerstroemia indica ,0,2,0,84.71688117,0,42.35844058,0,0.56552526,0,3.40335719
495,Austin2017Curr,4.39638E+14,30.361476,-97.666705,1,Forest,461,sugarberry,Celtis laevigata ,0,1,0,65.218744,0,32.609372,0,0.196344,,23.6321456
496,Austin2017Curr,4.39638E+14,30.361476,-97.666705,1,Forest,61,Ashe juniper,Juniperus ashei ,0,2,0,99.52755975,0,49.76377988,0,0.49238712,,59.26416957
497,Austin2017Curr,4.39638E+14,30.361476,-97.666705,1,Forest,919,western soapberry,Sapindus saponaria drummondii,0,2,0,95.66280265,0,47.83140132,0,0.39928734,,48.05859387
499,Austin2017Curr,4.39638E+14,30.27624,-97.704753,300,Developed,461,sugarberry,Celtis laevigata ,0,2,0,128.343557,0,64.17177852,0,0.37398078,0,2.250633644
500,Austin2017Curr,4.39638E+14,30.27624,-97.704753,300,Developed,973,cedar elm,Ulmus crassifolia ,0,5,0,3120.590534,0,1560.295267,0,5.03071506,0,30.27507608
501,Austin2017Curr,4.39638E+14,30.198443,-97.813284,300,Developed,461,sugarberry,Celtis laevigata ,2,0,6.849365213,0,3.424682606,0,0.02296134,0,1.721303339,0
502,Austin2017Curr,4.39638E+14,30.198443,-97.813284,300,Developed,8421,Callery pear,Pyrus calleryana ,1,0,9.325698654,0,4.662849327,0,0.02405214,0,1.803075469,0
503,Austin2017Curr,4.39638E+14,30.198443,-97.813284,300,Developed,834,Shumard oak,Quercus shumardii ,0,1,0,992.0524396,0,496.0262198,0,0.83860704,0,5.046775982
504,Austin2017Curr,4.39638E+14,30.198443,-97.813284,300,Developed,838,live oak,Quercus virginiana ,0,12,0,10342.42642,0,5171.21321,0,12.22170498,0,73.55078626
505,Austin2017Curr,4.39638E+14,30.280438,-97.78429,300,Developed,522,Texas persimmon,Diospyros texana ,1,0,21.27549482,0,10.63774741,0,0.04586814,0,6.877036141,0
506,Austin2017Curr,4.39638E+14,30.280438,-97.78429,300,Developed,61,Ashe juniper,Juniperus ashei ,0,1,0,56.55994518,0,28.27997259,0,0.25219296,0,2.975899816
507,Austin2017Curr,4.39638E+14,30.280438,-97.78429,300,Developed,7577,Japanese privet,Ligustrum japonicum ,0,1,0,61.18609814,0,30.59304907,0,0.31502304,0,3.717300462
510,Austin2017Curr,4.39638E+14,30.318212,-97.648033,1,Forest,313,boxelder,Acer negundo ,0,2,0,278.9129241,0,139.4564621,0,0.52669278,0,3.169661528
511,Austin2017Curr,4.39638E+14,30.318212,-97.648033,1,Forest,404,pecan,Carya illinoinensis ,0,2,0,9454.949787,0,4727.474894,0,11.10418038,0,66.82547149
512,Austin2017Curr,4.39638E+14,30.318212,-97.648033,1,Forest,461,sugarberry,Celtis laevigata ,21,1,76.80782212,69.16129747,38.40391106,34.58064873,0.2451573,0.14185854,18.37828624,0.85371126
513,Austin2017Curr,4.39638E+14,30.318212,-97.648033,1,Forest,462,hackberry,Celtis occidentalis ,1,0,2.058861748,0,1.029430874,0,0.00785376,0,0.588759337,0
514,Austin2017Curr,4.39638E+14,30.318212,-97.648033,1,Forest,602,black walnut,Juglans nigra ,1,1,1.351513484,157.7466209,0.675756742,78.87331046,0.005454,0.27493614,0.40886065,1.654578416
515,Austin2017Curr,4.39638E+14,30.318212,-97.648033,1,Forest,682,red mulberry,Morus rubra ,2,0,30.14705706,0,15.07352853,0,0.0638118,0,4.783669611,0
517,Austin2017Curr,4.39638E+14,30.308951,-97.573922,1,Forest,522,Texas persimmon,Diospyros texana ,4,0,47.78302892,0,23.89151446,0,0.11115252,0,8.332580057,0
518,Austin2017Curr,4.39638E+14,30.308951,-97.573922,1,Forest,68,eastern redcedar,Juniperus virginiana ,0,1,0,56.56525692,0,28.28262846,0,0.196344,0,1.18160728
519,Austin2017Curr,4.39638E+14,30.308951,-97.573922,1,Forest,919,western soapberry,Sapindus saponaria drummondii,1,0,4.684932239,0,2.34246612,0,0.01396224,0,1.046683265,0
520,Austin2017Curr,4.39638E+14,30.308951,-97.573922,1,Forest,973,cedar elm,Ulmus crassifolia ,11,21,195.1379773,4866.585868,97.56898867,2433.292934,0.43582914,8.00243604,32.67205458,48.15903049
521,Austin2017Curr,4.39638E+14,30.193268,-97.743319,300,Developed,461,sugarberry,Celtis laevigata ,0,5,0,1414.153165,0,707.0765823,0,2.73005424,0,16.42959278
522,Austin2017Curr,4.39638E+14,30.193268,-97.743319,300,Developed,764,peach,Prunus persica ,0,1,0,66.47745552,0,33.23872776,0,0.2304315,0,1.386747433
524,Austin2017Curr,4.39638E+14,30.244923,-97.835974,1,Forest,61,Ashe juniper,Juniperus ashei ,3,26,20.94100587,9189.845103,10.47050293,4594.922552,0.04788612,29.30156046,3.589796511,176.3381471
525,Austin2017Curr,4.39638E+14,30.244923,-97.835974,1,Forest,7577,Japanese privet,Ligustrum japonicum ,1,1,5.341879159,35.54845732,2.67093958,17.77422866,0.00785376,0.14185854,0.588759337,0.85371126
526,Austin2017Curr,4.39638E+14,30.244923,-97.835974,1,Forest,756,honey mesquite ,Prosopis glandulosa ,0,1,0,120.6171575,0,60.30857873,0,0.25966494,0,1.562675628
527,Austin2017Curr,4.39638E+14,30.244923,-97.835974,1,Forest,381,"chittamwood, gum bumelia",Sideroxylon lanuginosum ,0,1,0,66.35208932,0,33.17604466,0,0.196344,0,1.18160728
528,Houston2017Curr,2.9231E+14,29.962108,-95.379734,300,Developed,838,live oak,Quercus virginiana ,0,4,0,2360.662081,0,1180.33104,0,3.6533619,0,21.98610101
529,Houston2017Curr,2.9231E+14,29.804386,-95.397496,300,Developed,404,pecan,Carya illinoinensis ,0,3,0,596.1829447,0,298.0914724,0,1.030806,0,6.20343822
530,Houston2017Curr,2.9231E+14,29.804386,-95.397496,300,Developed,544,green ash,Fraxinus pennsylvanica ,0,2,0,515.865175,0,257.9325875,0,0.80506494,0,4.844918072
534,Houston2017Curr,2.9231E+14,30.06672,-95.196233,300,Developed,131,loblolly pine,Pinus taeda ,0,1,0,3144.439208,0,1572.219604,0,2.61579294,0,15.74196299
535,Houston2017Curr,2.9231E+14,30.06672,-95.196233,300,Developed,827,water oak,Quercus nigra ,0,3,0,6601.460157,0,3300.730078,0,7.6334184,0,45.93826525
537,Houston2017Curr,2.9231E+14,29.584257,-95.207218,300,Developed,462,hackberry,Celtis occidentalis ,0,6,0,2556.504371,0,1278.252186,0,5.02738812,0,30.2550544
538,Houston2017Curr,2.9231E+14,29.584257,-95.207218,300,Developed,58,Pinchot juniper,Juniperus pinchotii ,0,1,0,95.04847794,0,47.52423897,0,0.3940515,0,2.371420166
539,Houston2017Curr,2.9231E+14,29.584257,-95.207218,300,Developed,681,white mulberry,Morus alba ,0,2,0,6726.662558,0,3363.331279,0,10.9966275,0,66.17821328
540,Houston2017Curr,2.9231E+14,29.584257,-95.207218,300,Developed,827,water oak,Quercus nigra ,0,1,0,2149.157358,0,1074.578679,0,2.639736,0,15.88605343
541,Houston2017Curr,2.9231E+14,29.584257,-95.207218,300,Developed,994,Chinese tallowtree,Triadica sebifera ,0,1,0,321.0019424,0,160.5009712,0,0.73389024,0,4.416585433
544,Houston2017Curr,2.9231E+14,29.633748,-95.450403,300,Developed,994,Chinese tallowtree,Triadica sebifera ,0,2,0,1648.597102,0,824.298551,0,2.5723791,0,15.48069649
546,Houston2017Curr,2.9231E+14,29.715171,-95.722093,1,Forest,544,green ash,Fraxinus pennsylvanica ,0,5,0,436.9918448,0,218.4959224,0,1.04869512,0,6.311095772
547,Houston2017Curr,2.9231E+14,29.715171,-95.722093,1,Forest,994,Chinese tallowtree,Triadica sebifera ,0,1,0,49.1510145,0,24.57550725,0,0.14185854,0,0.85371126
548,Houston2017Curr,2.9231E+14,29.715171,-95.722093,1,Forest,973,cedar elm,Ulmus crassifolia ,0,1,0,82.99055378,0,41.49527689,0,0.18347256,0,1.104146358
549,Houston2017Curr,2.9231E+14,29.946422,-95.337303,1,Forest,313,boxelder,Acer negundo ,1,1,50.02763268,222.2084737,25.01381634,111.1042369,0.07466526,0.96475806,5.597302305,5.80595866
550,Houston2017Curr,2.9231E+14,29.946422,-95.337303,1,Forest,461,sugarberry,Celtis laevigata ,0,4,0,4595.182902,0,2297.591451,0,5.2731999,0,31.73436107
551,Houston2017Curr,2.9231E+14,29.946422,-95.337303,1,Forest,462,hackberry,Celtis occidentalis ,0,1,0,805.8100445,0,402.9050222,0,0.95030496,0,5.718979235
552,Houston2017Curr,2.9231E+14,29.946422,-95.337303,1,Forest,7469,yaupon,Ilex vomitoria ,4,0,11.67493951,0,5.837469754,0,0.03757806,0,2.817049882,0
553,Houston2017Curr,2.9231E+14,29.946422,-95.337303,1,Forest,7575,Chinese privet,Ligustrum sinense ,10,0,125.7830279,0,62.89151393,0,0.28671678,0,21.4938044,0
554,Houston2017Curr,2.9231E+14,29.946422,-95.337303,1,Forest,611,sweetgum,Liquidambar styraciflua ,0,1,0,461.6139326,0,230.8069663,0,0.47171646,0,2.83881149
555,Houston2017Curr,2.9231E+14,29.946422,-95.337303,1,Forest,827,water oak,Quercus nigra ,0,1,0,1721.174497,0,860.5872487,0,1.19464416,0,7.18942385
556,Houston2017Curr,2.9231E+14,29.946422,-95.337303,1,Forest,994,Chinese tallowtree,Triadica sebifera ,0,2,0,1083.54358,0,541.7717901,0,1.03287852,0,6.215910741
557,Houston2017Curr,2.9231E+14,29.946422,-95.337303,1,Forest,972,American elm,Ulmus americana ,0,2,0,457.9988014,0,228.9994007,0,0.66898764,0,4.025998582
558,Houston2017Curr,2.9231E+14,29.856667,-95.455082,300,Developed,404,pecan,Carya illinoinensis ,0,2,0,833.3452557,0,416.6726279,0,1.1524302,0,6.935378285
559,Houston2017Curr,2.9231E+14,29.856667,-95.455082,300,Developed,6577,sweet orange,Citrus x sinensis ,5,1,144.1776409,53.30872364,72.08882045,26.65436182,0.28262628,0.13635,21.18715891,0.820560611
560,Houston2017Curr,2.9231E+14,29.856667,-95.455082,300,Developed,681,white mulberry,Morus alba ,0,1,0,106.8404317,0,53.42021586,0,0.18985374,0,1.142548595
561,Houston2017Curr,2.9231E+14,29.856667,-95.455082,300,Developed,812,southern red oak,Quercus falcata ,0,1,0,5022.44762,0,2511.22381,0,5.0735835,0,30.53306034
562,Houston2017Curr,2.9231E+14,29.856667,-95.455082,300,Developed,835,post oak,Quercus stellata ,0,1,0,1039.931052,0,519.9655261,0,1.24356654,0,7.483840997
563,Houston2017Curr,2.9231E+14,29.798164,-95.424676,300,Developed,611,sweetgum,Liquidambar styraciflua ,0,1,0,1999.12759,0,999.5637952,0,2.22545016,0,13.39286207
564,Houston2017Curr,2.9231E+14,29.798164,-95.424676,300,Developed,827,water oak,Quercus nigra ,0,1,0,2238.175174,0,1119.087587,0,2.33698446,0,14.06408065
565,Houston2017Curr,2.9231E+14,29.798164,-95.424676,300,Developed,813,cherrybark oak,Quercus pagoda ,0,2,0,4054.885229,0,2027.442615,0,3.74040774,0,22.50994691
567,Houston2017Curr,2.9231E+14,29.680006,-95.378712,300,Developed,827,water oak,Quercus nigra ,0,1,0,7103.560009,0,3551.780004,0,5.79629304,0,34.8823598
568,Houston2017Curr,2.9231E+14,30.007425,-95.462666,300,Developed,461,sugarberry,Celtis laevigata ,0,3,0,451.0411047,0,225.5205523,0,0.86287734,0,5.192835771
569,Houston2017Curr,2.9231E+14,30.007425,-95.462666,300,Developed,521,common persimmon,Diospyros virginiana ,2,1,11.43178738,275.2019535,5.71589369,137.6009767,0.02994246,0.3067875,2.244644971,1.846261375
570,Houston2017Curr,2.9231E+14,30.007425,-95.462666,300,Developed,827,water oak,Quercus nigra ,1,0,55.50532636,0,27.75266318,0,0.07875576,0,5.903947793,0
571,Houston2017Curr,2.9231E+14,30.007425,-95.462666,300,Developed,994,Chinese tallowtree,Triadica sebifera ,2,1,19.46373261,35.5305168,9.731866304,17.7652584,0.04755888,0.14185854,3.565264872,0.85371126
573,Houston2017Curr,2.9231E+14,29.963789,-95.421473,300,Developed,838,live oak,Quercus virginiana ,0,4,0,1244.598079,0,622.2990395,0,2.5344738,0,15.25258064
574,Houston2017Curr,2.9231E+14,29.925551,-95.401401,300,Developed,68,eastern redcedar,Juniperus virginiana ,0,2,0,534.0562978,0,267.0281489,0,1.05294924,0,6.336697263
577,Houston2017Curr,2.9231E+14,29.825911,-95.542539,300,Developed,827,water oak,Quercus nigra ,0,1,0,2311.2603,0,1155.63015,0,2.885166,0,17.36306253
578,Houston2017Curr,2.9231E+14,29.794284,-95.546634,300,Developed,461,sugarberry,Celtis laevigata ,0,2,0,833.8399203,0,416.9199601,0,1.41634926,0,8.523655403
579,Houston2017Curr,2.9231E+14,29.794284,-95.546634,300,Developed,6796,Italian cypress,Cupressus sempervirens ,1,0,1.170622558,0,0.585311279,0,0.00921726,0,0.690974499,0
580,Houston2017Curr,2.9231E+14,29.794284,-95.546634,300,Developed,827,water oak,Quercus nigra ,0,1,0,796.254886,0,398.127443,0,0.921726,0,5.546989731
581,Houston2017Curr,2.9231E+14,29.794284,-95.546634,300,Developed,838,live oak,Quercus virginiana ,0,1,0,1278.294869,0,639.1474345,0,2.01056256,0,12.09965855
583,Houston2017Curr,2.9231E+14,29.748068,-95.569832,300,Developed,838,live oak,Quercus virginiana ,0,1,0,3464.131732,0,1732.065866,0,3.74384376,0,22.53062503
584,Houston2017Curr,2.9231E+14,29.748068,-95.569832,300,Developed,994,Chinese tallowtree,Triadica sebifera ,0,1,0,428.8463751,0,214.4231876,0,0.79852014,0,4.805531163
585,Houston2017Curr,2.9231E+14,29.748068,-95.569832,300,Developed,8851,Chinese elm,Ulmus parvifolia ,0,1,0,348.3894202,0,174.1947101,0,0.6013035,0,3.618672295
586,Houston2017Curr,2.9231E+14,29.782234,-95.614345,300,Developed,831,willow oak,Quercus phellos ,0,1,0,595.4395359,0,297.719768,0,0.83860704,0,5.046775982
587,Houston2017Curr,2.9231E+14,29.782234,-95.614345,300,Developed,838,live oak,Quercus virginiana ,0,1,0,985.1571634,0,492.5785817,0,1.27672686,0,7.683401338
588,Houston2017Curr,2.9231E+14,29.782234,-95.614345,300,Developed,973,cedar elm,Ulmus crassifolia ,0,1,0,385.4262464,0,192.7131232,0,0.53454654,0,3.21692582
589,Houston2017Curr,2.9231E+14,29.812388,-95.672766,1,Forest,827,water oak,Quercus nigra ,1,1,8.724087516,634.1723452,4.362043758,317.0861726,0.01767096,0.74659806,2.05381164,8.023324432
590,Houston2017Curr,2.9231E+14,29.812388,-95.672766,1,Forest,994,Chinese tallowtree,Triadica sebifera ,1,5,14.63810316,1806.873583,7.319051582,903.4367913,0.0340875,2.36250918,3.961828009,25.38873142
591,Houston2017Curr,2.9231E+14,29.812388,-95.672766,1,Forest,972,American elm,Ulmus americana ,5,2,87.94185497,531.5755935,43.97092749,265.7877968,0.20403414,0.79961094,23.71391773,8.593027942
592,Houston2017Curr,2.9231E+14,29.812388,-95.672766,300,Developed,731,American sycamore,Platanus occidentalis ,0,1,0,724.4665166,0,362.2332583,0,1.21084254,0,16.56115102
593,Houston2017Curr,2.9231E+14,29.812388,-95.672766,300,Developed,827,water oak,Quercus nigra ,0,1,0,848.4336595,0,424.2168297,0,0.93596094,0,12.8014915
594,Houston2017Curr,2.9231E+14,29.812388,-95.672766,300,Developed,838,live oak,Quercus virginiana ,0,4,0,2360.433463,0,1180.216732,0,2.38847022,0,32.66800985
595,Houston2017Curr,2.9231E+14,29.812388,-95.672766,300,Developed,972,American elm,Ulmus americana ,0,1,0,472.4854569,0,236.2427285,0,0.6013035,0,8.224255215
596,Houston2017Curr,2.9231E+14,29.622351,-95.497853,300,Developed,404,pecan,Carya illinoinensis ,0,2,0,1245.58512,0,622.7925602,0,1.0801647,0,6.500481161
597,Houston2017Curr,2.9231E+14,29.622351,-95.497853,300,Developed,8296,hardy orange,Poncirus trifoliata ,0,1,0,74.41692939,0,37.20846469,0,0.15903864,0,0.957101897
598,Houston2017Curr,2.9231E+14,29.622351,-95.497853,300,Developed,827,water oak,Quercus nigra ,0,1,0,4108.341674,0,2054.170837,0,4.52376576,0,27.22423173
599,Houston2017Curr,2.9231E+14,30.040209,-95.185072,1,Forest,7469,yaupon,Ilex vomitoria ,2,0,7.477408404,0,3.738704202,0,0.0231795,0,1.737657765,0
600,Houston2017Curr,2.9231E+14,30.040209,-95.185072,1,Forest,611,sweetgum,Liquidambar styraciflua ,0,7,0,1473.607417,0,736.8037084,0,1.91877174,0,11.54725714
601,Houston2017Curr,2.9231E+14,30.040209,-95.185072,1,Forest,131,loblolly pine,Pinus taeda ,0,13,0,10757.47929,0,5378.739645,0,8.47126188,0,50.98044609
602,Houston2017Curr,2.9231E+14,30.040209,-95.185072,1,Forest,994,Chinese tallowtree,Triadica sebifera ,0,2,0,217.2173628,0,108.6086814,0,0.48835116,0,2.938919885
603,Houston2017Curr,2.9231E+14,30.040209,-95.185072,1,Forest,8860,farkleberry,Vaccinium arboreum ,2,0,3.976856797,0,1.988428398,0,0.01467126,0,1.09983515,0
604,Houston2017Curr,2.9231E+14,29.685679,-95.258708,1,Forest,461,sugarberry,Celtis laevigata ,0,6,0,1021.601278,0,510.8006392,0,1.63554552,0,9.842788642
605,Houston2017Curr,2.9231E+14,29.685679,-95.258708,1,Forest,7577,Japanese privet,Ligustrum japonicum ,1,23,14.87937385,5418.416858,7.439686926,2709.208429,0.02405214,14.51462112,1.803075469,87.34966172
606,Houston2017Curr,2.9231E+14,29.685679,-95.258708,1,Forest,813,cherrybark oak,Quercus pagoda ,0,3,0,6274.279863,0,3137.139931,0,4.5112761,0,27.14906838
607,Houston2017Curr,2.9231E+14,29.685679,-95.258708,1,Forest,834,Shumard oak,Quercus shumardii ,0,1,0,3229.882265,0,1614.941133,0,2.11664286,0,12.7380547
608,Houston2017Curr,2.9231E+14,29.685679,-95.258708,1,Forest,835,post oak,Quercus stellata ,0,1,0,5395.276158,0,2697.638079,0,4.94137854,0,29.73744477
609,Houston2017Curr,2.9231E+14,29.685679,-95.258708,1,Forest,994,Chinese tallowtree,Triadica sebifera ,0,2,0,968.4084641,0,484.2042321,0,1.37337174,0,8.265014699
610,Houston2017Curr,2.9231E+14,29.685679,-95.258708,1,Forest,972,American elm,Ulmus americana ,0,2,0,1107.098338,0,553.5491691,0,1.41307686,0,8.503961949
611,Houston2017Curr,2.9231E+14,29.793374,-95.315267,300,Developed,404,pecan,Carya illinoinensis ,0,4,0,4904.854877,0,2452.427438,0,5.55359004,0,33.42176191
612,Houston2017Curr,2.9231E+14,29.793374,-95.315267,300,Developed,834,Shumard oak,Quercus shumardii ,1,0,10.3876801,0,5.19384005,0,0.01968894,0,1.475986948,0
613,Houston2017Curr,2.9231E+14,29.793374,-95.315267,300,Developed,972,American elm,Ulmus americana ,0,1,0,158.7279884,0,79.3639942,0,0.29064366,0,1.749106999
614,Houston2017Curr,2.9231E+14,29.618141,-95.21403,300,Developed,548,Carolina ash,Fraxinus caroliniana ,0,1,0,1119.806784,0,559.9033921,0,2.73659904,0,24.5805667
616,Houston2017Curr,2.9231E+14,29.595587,-95.164219,300,Developed,838,live oak,Quercus virginiana ,0,3,0,818.1441016,0,409.0720508,0,1.3223223,0,7.957796806
617,Houston2017Curr,2.9231E+14,29.595587,-95.164219,300,Developed,973,cedar elm,Ulmus crassifolia ,0,1,0,87.60210108,0,43.80105054,0,0.25219296,0,1.517708906
618,Houston2017Curr,2.9231E+14,29.636708,-95.249198,300,Developed,7577,Japanese privet,Ligustrum japonicum ,3,0,60.79174208,0,30.39587104,0,0.10738926,0,8.050466208,0
619,Houston2017Curr,2.9231E+14,29.636708,-95.249198,300,Developed,838,live oak,Quercus virginiana ,0,3,0,2530.006647,0,1265.003324,0,3.07518336,0,18.5065958
621,Houston2017Curr,2.9231E+14,29.61179,-95.270872,300,Developed,404,pecan,Carya illinoinensis ,0,3,0,1456.009245,0,728.0046227,0,1.9236258,0,11.5764691
622,Houston2017Curr,2.9231E+14,29.61179,-95.270872,300,Developed,461,sugarberry,Celtis laevigata ,0,2,0,619.6770184,0,309.8385092,0,1.61841996,0,9.739726229
623,Houston2017Curr,2.9231E+14,29.61179,-95.270872,300,Developed,994,Chinese tallowtree,Triadica sebifera ,0,1,0,1691.577717,0,845.7888585,0,2.98639224,0,17.97224673
625,Houston2017Curr,2.9231E+14,29.639416,-95.3571,300,Developed,461,sugarberry,Celtis laevigata ,0,9,0,1381.380968,0,690.6904839,0,2.72050974,0,16.37215354
626,Houston2017Curr,2.9231E+14,29.836763,-95.247794,1,Forest,611,sweetgum,Liquidambar styraciflua ,0,1,0,139.8418746,0,69.92093728,0,0.27493614,0,1.654578416
627,Houston2017Curr,2.9231E+14,29.836763,-95.247794,1,Forest,131,loblolly pine,Pinus taeda ,0,1,0,226.1528576,0,113.0764288,0,0.37572606,0,2.26113682
628,Houston2017Curr,2.9231E+14,29.836763,-95.247794,1,Forest,831,willow oak,Quercus phellos ,0,12,0,7894.53351,0,3947.266755,0,8.0241975,0,48.28999196
629,Houston2017Curr,2.9231E+14,29.836763,-95.247794,1,Forest,835,post oak,Quercus stellata ,0,1,0,824.7911999,0,412.3956,0,0.82513566,0,4.965704594
630,Houston2017Curr,2.9231E+14,29.836763,-95.247794,1,Forest,994,Chinese tallowtree,Triadica sebifera ,4,0,46.28085879,0,23.14042939,0,0.09959004,0,7.465795478,0
631,Houston2017Curr,2.9231E+14,29.661734,-95.428015,300,Developed,827,water oak,Quercus nigra ,0,1,0,1256.052946,0,628.0264729,0,1.70868366,0,10.28293735
632,Houston2017Curr,2.9231E+14,29.661734,-95.428015,300,Developed,838,live oak,Quercus virginiana ,0,1,0,970.6827202,0,485.3413601,0,1.8666315,0,11.23347477
635,Houston2017Curr,2.9231E+14,29.634803,-95.464734,300,Developed,7469,yaupon,Ilex vomitoria ,0,1,0,247.2485494,0,123.6242747,0,0.47171646,0,2.83881149
636,Houston2017Curr,2.9231E+14,29.634803,-95.464734,300,Developed,838,live oak,Quercus virginiana ,0,1,0,3329.116135,0,1664.558067,0,4.18479966,0,25.18431805
637,Houston2017Curr,2.9231E+14,29.824451,-95.294307,300,Developed,404,pecan,Carya illinoinensis ,0,6,0,4821.25517,0,2410.627585,0,5.48137908,0,32.98719301
638,Houston2017Curr,2.9231E+14,29.824451,-95.294307,300,Developed,994,Chinese tallowtree,Triadica sebifera ,0,1,0,1381.433092,0,690.716546,0,2.405214,0,14.47468918
643,Houston2017Curr,2.9231E+14,29.761052,-95.680293,1,Forest,461,sugarberry,Celtis laevigata ,0,1,0,97.61342832,0,48.80671416,0,0.267246,0,1.608298798
644,Houston2017Curr,2.9231E+14,29.761052,-95.680293,1,Forest,500,hawthorn spp.,Crataegus spp. ,4,1,77.39559507,65.21852134,38.69779753,32.60926067,0.16574706,0.20294334,12.42527517,1.221322413
645,Houston2017Curr,2.9231E+14,29.761052,-95.680293,1,Forest,544,green ash,Fraxinus pennsylvanica ,0,17,0,13856.48241,0,6928.241205,0,16.43448366,0,98.90348335
646,Houston2017Curr,2.9231E+14,29.761052,-95.680293,1,Forest,973,cedar elm,Ulmus crassifolia ,0,1,0,941.1760412,0,470.5880206,0,0.8521875,0,5.128503819
648,Houston2017Curr,2.9231E+14,29.741198,-95.674129,1,Forest,544,green ash,Fraxinus pennsylvanica ,0,2,0,617.5241886,0,308.7620943,0,0.96393996,0,5.801035296
649,Houston2017Curr,2.9231E+14,29.741198,-95.674129,1,Forest,973,cedar elm,Ulmus crassifolia ,1,0,15.24095708,0,7.620478541,0,0.03686904,0,2.763897997,0
650,Houston2017Curr,2.9231E+14,29.727857,-95.722809,1,Forest,544,green ash,Fraxinus pennsylvanica ,1,0,2.432298033,0,1.216149017,0,0.00785376,0,0.588759337,0
651,Houston2017Curr,2.9231E+14,29.727857,-95.722809,1,Forest,7469,yaupon,Ilex vomitoria ,18,0,76.24124326,0,38.12062163,0,0.22486842,0,16.85732462,0
652,Houston2017Curr,2.9231E+14,29.727857,-95.722809,1,Forest,827,water oak,Quercus nigra ,0,14,0,10885.2852,0,5442.642598,0,11.4258573,0,68.76133808
653,Houston2017Curr,2.9231E+14,29.727857,-95.722809,1,Forest,994,Chinese tallowtree,Triadica sebifera ,0,2,0,156.553547,0,78.27677348,0,0.3242403,0,1.951293133
